wheny,month,year,hb,specialty_name,all_staffed_beddays,total_occupied_beddays,percentage_occupancy,hb_name,population_catchment
2017-07-01,Jul,2017,S92000003,Anaesthetics,16921,9820,58.03439513031146,NA,low population
2017-07-01,Jul,2017,S92000003,Gynaecology,17089,9758,57.10105916086372,NA,low population
2021-07-01,Jul,2021,S92000003,Infectious Diseases,17118,11298,66.0007010164739,NA,low population
2019-07-01,Jul,2019,S92000003,Gynaecology,17136,10295,60.07819794584502,NA,low population
2020-07-01,Jul,2020,S92000003,Haematology,17393,14461,83.14264359224977,NA,low population
2019-07-01,Jul,2019,S92000003,Haematology,17853,15974,89.47515823671093,NA,low population
2018-07-01,Jul,2018,S92000003,Renal Medicine,17861,15839,88.67924528301889,NA,low population
2017-07-01,Jul,2017,S92000003,Renal Medicine,18080,16248,89.86725663716815,NA,low population
2021-07-01,Jul,2021,S92000003,Anaesthetics,18293,8773,47.958235390586566,NA,low population
2017-07-01,Jul,2017,S92000003,Haematology,18819,16673,88.59663106434986,NA,low population
2018-07-01,Jul,2018,S92000003,Haematology,18995,16903,88.9865754145828,NA,low population
2021-07-01,Jul,2021,S92000003,Learning Disability,19162,15665,81.7503392130258,NA,low population
2021-07-01,Jul,2021,S92000003,Learning Disability Grouping,19162,15665,81.7503392130258,NA,low population
2021-07-01,Jul,2021,S92000003,Haematology,19625,15830,80.66242038216562,NA,low population
2020-07-01,Jul,2020,S92000003,Unspecified,19999,0,0,NA,low population
2020-07-01,Jul,2020,S92000003,Other Grouping,20002,3,0.014998500149985,NA,low population
2020-07-01,Jul,2020,S92000003,Anaesthetics,20171,6561,32.52689504734519,NA,low population
2020-07-01,Jul,2020,S92000003,Learning Disability,20432,15710,76.88919342208303,NA,low population
2020-07-01,Jul,2020,S92000003,Learning Disability Grouping,20432,15710,76.88919342208303,NA,low population
2019-07-01,Jul,2019,S92000003,Learning Disability,21577,18139,84.06636696482367,NA,low population
2019-07-01,Jul,2019,S92000003,Learning Disability Grouping,21577,18139,84.06636696482367,NA,low population
2018-07-01,Jul,2018,S92000003,Learning Disability,21691,18010,83.02982803927898,NA,low population
2018-07-01,Jul,2018,S92000003,Learning Disability Grouping,21691,18010,83.02982803927898,NA,low population
2020-07-01,Jul,2020,S92000003,Urology,23552,16230,68.91134510869567,NA,low population
2018-07-01,Jul,2018,S92000003,Gastroenterology,23634,22082,93.43318947279346,NA,low population
2017-07-01,Jul,2017,S92000003,Gastroenterology,23814,22106,92.82774838330396,NA,low population
2018-07-01,Jul,2018,S92000003,Urology,24500,19846,81.00408163265307,NA,low population
2021-07-01,Jul,2021,S92000003,Urology,24530,18824,76.73868732164698,NA,low population
2019-07-01,Jul,2019,S92000003,Urology,24743,20799,84.06013822091097,NA,low population
2017-07-01,Jul,2017,S92000003,Learning Disability,24851,19936,80.22212385819485,NA,low population
2017-07-01,Jul,2017,S92000003,Learning Disability Grouping,24851,19936,80.22212385819485,NA,low population
2017-07-01,Jul,2017,S92000003,Urology,27084,20965,77.40732535814504,NA,low population
2017-07-01,Jul,2017,S92000003,Rehabilitation Medicine,29500,23083,78.24745762711865,NA,low population
2019-07-01,Jul,2019,S92000003,Gastroenterology,29555,28122,95.151412620538,NA,low population
2017-07-01,Jul,2017,S92000003,Forensic Psychiatry,30131,25014,83.01749029238992,NA,low population
2020-07-01,Jul,2020,S92000003,Gastroenterology,30415,26016,85.53674173927341,NA,low population
2018-07-01,Jul,2018,S92000003,Rehabilitation Medicine,30430,24174,79.44134078212292,NA,low population
2021-07-01,Jul,2021,S92000003,Forensic Psychiatry,30587,26623,87.04024585608266,NA,low population
2019-07-01,Jul,2019,S92000003,Forensic Psychiatry,30878,25867,83.77161733272882,NA,low population
2020-07-01,Jul,2020,S92000003,Rehabilitation Medicine,30950,23313,75.32471728594508,NA,low population
2018-07-01,Jul,2018,S92000003,Forensic Psychiatry,31154,26471,84.96822237914876,NA,low population
2020-07-01,Jul,2020,S92000003,Forensic Psychiatry,31214,25873,82.88908822964055,NA,low population
2021-07-01,Jul,2021,S92000003,Gastroenterology,31444,29303,93.19106983844296,NA,low population
2021-07-01,Jul,2021,S92000003,Rehabilitation Medicine,32595,23820,73.07869305108147,NA,low population
2019-07-01,Jul,2019,S92000003,Rehabilitation Medicine,35982,30405,84.50058362514592,NA,low population
2020-07-01,Jul,2020,S92000003,Respiratory Medicine,40145,34482,85.89363557105493,NA,low population
2018-07-01,Jul,2018,S92000003,Respiratory Medicine,40830,38625,94.59955914768554,NA,low population
2017-07-01,Jul,2017,S92000003,Respiratory Medicine,40984,38584,94.14405621706034,NA,low population
2019-07-01,Jul,2019,S92000003,Respiratory Medicine,42546,40083,94.21097165420956,NA,low population
2020-07-01,Jul,2020,S92000003,Cardiology,45191,38114,84.33980217299906,NA,low population
2021-07-01,Jul,2021,S92000003,Respiratory Medicine,45795,43409,94.78982421661752,NA,low population
2019-07-01,Jul,2019,S92000003,Cardiology,47074,43009,91.36465989718316,NA,low population
2017-07-01,Jul,2017,S92000003,Cardiology,47489,42617,89.74078207584915,NA,low population
2018-07-01,Jul,2018,S92000003,Cardiology,48091,42755,88.90436880081513,NA,low population
2021-07-01,Jul,2021,S92000003,Cardiology,49991,44977,89.9701946350343,NA,low population
2020-07-01,Jul,2020,S92000003,Paediatrics,59216,26979,45.56032153472036,NA,low population
2021-07-01,Jul,2021,S92000003,Obstetrics,59541,37204,62.48467442602577,NA,low population
2018-07-01,Jul,2018,S92000003,Obstetrics,60191,38999,64.79207854994932,NA,low population
2019-07-01,Jul,2019,S92000003,Paediatrics,60556,32223,53.21190303190435,NA,low population
2020-07-01,Jul,2020,S92000003,Obstetrics,60771,33904,55.7897681459907,NA,low population
2018-07-01,Jul,2018,S92000003,Paediatrics,61161,31380,51.30720557217836,NA,low population
2017-07-01,Jul,2017,S92000003,Paediatrics,61194,33600,54.90734385724091,NA,low population
2017-07-01,Jul,2017,S92000003,Obstetrics,61433,40984,66.71332996923476,NA,low population
2021-07-01,Jul,2021,S92000003,Community Grouping,62101,47373,76.2837957520813,NA,low population
2021-07-01,Jul,2021,S92000003,GP Other than Obstetrics,62101,47373,76.2837957520813,NA,low population
2019-07-01,Jul,2019,S92000003,Obstetrics,62809,39040,62.15669728860514,NA,low population
2020-07-01,Jul,2020,S92000003,Paediatrics Grouping,63739,29148,45.7302436498847,NA,low population
2021-07-01,Jul,2021,S92000003,Paediatrics,63899,35050,54.85218861015041,NA,low population
2019-07-01,Jul,2019,S92000003,Paediatrics Grouping,64509,34405,53.33364336759213,NA,low population
2018-07-01,Jul,2018,S92000003,Paediatrics Grouping,65229,33635,51.56448818776925,NA,low population
2020-07-01,Jul,2020,S92000003,Community Grouping,65461,38068,58.15370984250165,NA,low population
2020-07-01,Jul,2020,S92000003,GP Other than Obstetrics,65461,38068,58.15370984250165,NA,low population
2017-07-01,Jul,2017,S92000003,Paediatrics Grouping,66357,36015,54.274605542746066,NA,low population
2021-07-01,Jul,2021,S92000003,Paediatrics Grouping,67872,36663,54.017857142857146,NA,low population
2021-07-01,Jul,2021,S92000003,Geriatric Medicine - long stay unit,74106,52257,70.51655736377623,NA,low population
2020-07-01,Jul,2020,S92000003,Geriatric Medicine - long stay unit,76463,50449,65.97831630984922,NA,low population
2019-07-01,Jul,2019,S92000003,GP Other than Obstetrics,77348,59337,76.71433004085434,NA,low population
2019-07-01,Jul,2019,S92000003,Community Grouping,77351,59340,76.71523315794238,NA,low population
2019-07-01,Jul,2019,S92000003,Geriatric Medicine - long stay unit,78187,64202,82.1133948098789,NA,low population
2021-07-01,Jul,2021,S92000003,Women and Newborn Grouping,79343,46632,58.77267055694897,NA,low population
2018-07-01,Jul,2018,S92000003,Community Grouping,81298,61369,75.48648183227142,NA,low population
2018-07-01,Jul,2018,S92000003,GP Other than Obstetrics,81298,61369,75.48648183227142,NA,low population
2018-07-01,Jul,2018,S92000003,Women and Newborn Grouping,81340,50578,62.18096877305139,NA,low population
2017-07-01,Jul,2017,S92000003,Community Grouping,81732,60292,73.76792443596145,NA,low population
2017-07-01,Jul,2017,S92000003,GP Other than Obstetrics,81732,60292,73.76792443596145,NA,low population
2020-07-01,Jul,2020,S92000003,Women and Newborn Grouping,82264,42476,51.633764465622896,NA,low population
2017-07-01,Jul,2017,S92000003,Women and Newborn Grouping,83049,52067,62.69431299594218,NA,low population
2019-07-01,Jul,2019,S92000003,Women and Newborn Grouping,84586,50409,59.59496843449271,NA,low population
2020-07-01,Jul,2020,S92000003,Trauma and Orthopaedic Surgery,88059,64731,73.50867032330598,NA,low population
2018-07-01,Jul,2018,S92000003,Geriatric Medicine - long stay unit,89286,65883,73.78872387608361,NA,low population
2021-07-01,Jul,2021,S92000003,Trauma and Orthopaedic Surgery,94035,77849,82.7872600627426,NA,low population
2017-07-01,Jul,2017,S92000003,Geriatric Medicine - long stay unit,94888,72931,76.86008768232024,NA,low population
2018-07-01,Jul,2018,S92000003,Trauma and Orthopaedic Surgery,109268,86823,79.45876194311236,NA,low population
2019-07-01,Jul,2019,S92000003,Trauma and Orthopaedic Surgery,110424,85364,77.3056581902485,NA,low population
2017-07-01,Jul,2017,S92000003,Trauma and Orthopaedic Surgery,111308,83338,74.8715276529989,NA,low population
2021-07-01,Jul,2021,S92000003,Psychiatry of Old Age,134072,95204,71.0096067784474,NA,low population
2020-07-01,Jul,2020,S92000003,Psychiatry of Old Age,140458,102593,73.04176337410473,NA,low population
2021-07-01,Jul,2021,S92000003,General Surgery,148882,117758,79.09485364248198,NA,low population
2021-07-01,Jul,2021,S92000003,General Psychiatry (Mental Illness),151150,126859,83.92920939464109,NA,low population
2020-07-01,Jul,2020,S92000003,General Psychiatry (Mental Illness),151390,121296,80.12154039236411,NA,low population
2019-07-01,Jul,2019,S92000003,Psychiatry of Old Age,151492,112858,74.49766324294353,NA,low population
2020-07-01,Jul,2020,S92000003,General Surgery,154124,107440,69.71010355298331,NA,low population
2018-07-01,Jul,2018,S92000003,Psychiatry of Old Age,156851,119266,76.03776832790356,NA,low population
2018-07-01,Jul,2018,S92000003,General Surgery,157428,126487,80.34593591991262,NA,low population
2019-07-01,Jul,2019,S92000003,General Surgery,159149,125627,78.93671967778624,NA,low population
2018-07-01,Jul,2018,S92000003,General Psychiatry (Mental Illness),162230,132252,81.5212969241201,NA,low population
2017-07-01,Jul,2017,S92000003,General Surgery,163705,129541,79.13075348950858,NA,low population
2019-07-01,Jul,2019,S92000003,General Psychiatry (Mental Illness),165320,129598,78.39220904911687,NA,low population
2017-07-01,Jul,2017,S92000003,Psychiatry of Old Age,165817,125991,75.9819560117479,NA,low population
2017-07-01,Jul,2017,S92000003,General Psychiatry (Mental Illness),167298,135944,81.25859245179262,NA,low population
2020-07-01,Jul,2020,S92000003,Geriatric Medicine - units other than long stay,255007,220098,86.31057186665466,NA,low population
2019-07-01,Jul,2019,S92000003,Geriatric Medicine - units other than long stay,269389,246501,91.5037362327341,NA,low population
2018-07-01,Jul,2018,S92000003,Geriatric Medicine - units other than long stay,269469,251952,93.49943778319586,NA,low population
2021-07-01,Jul,2021,S92000003,Geriatric Medicine - units other than long stay,272294,244609,89.83268085231406,NA,low population
2017-07-01,Jul,2017,S92000003,Geriatric Medicine - units other than long stay,287334,263902,91.84503052197095,NA,low population
2018-07-01,Jul,2018,S92000003,General Medicine,303977,269961,88.80967967971263,NA,low population
2017-07-01,Jul,2017,S92000003,General Medicine,308697,271616,87.98789751763057,NA,low population
2019-07-01,Jul,2019,S92000003,General Medicine,315095,275264,87.35905044510388,NA,low population
2021-07-01,Jul,2021,S92000003,Mental Health Grouping,320846,251902,78.51180940388849,NA,low population
2020-07-01,Jul,2020,S92000003,General Medicine,322372,248521,77.09137269986229,NA,low population
2020-07-01,Jul,2020,S92000003,Mental Health Grouping,328135,252605,76.98203483322415,NA,low population
2021-07-01,Jul,2021,S92000003,General Medicine,338458,289847,85.63750893759345,NA,low population
2021-07-01,Jul,2021,S92000003,Surgery Grouping,344114,266074,77.32146904804804,NA,low population
2020-07-01,Jul,2020,S92000003,Surgery Grouping,346930,232234,66.93972847548498,NA,low population
2019-07-01,Jul,2019,S92000003,Mental Health Grouping,352729,272077,77.13485423653854,NA,low population
2018-07-01,Jul,2018,S92000003,Mental Health Grouping,355287,281217,79.15206579469557,NA,low population
2018-07-01,Jul,2018,S92000003,Surgery Grouping,366950,287840,78.4412045237771,NA,low population
2017-07-01,Jul,2017,S92000003,Mental Health Grouping,369138,290900,78.8052164773066,NA,low population
2019-07-01,Jul,2019,S92000003,Surgery Grouping,370545,287570,77.6073081542053,NA,low population
2017-07-01,Jul,2017,S92000003,Surgery Grouping,378891,288562,76.15963430115785,NA,low population
2020-07-01,Jul,2020,S92000003,Medical Grouping,816184,659648,80.82099134508887,NA,low population
2018-07-01,Jul,2018,S92000003,Medical Grouping,819864,737543,89.9591883531903,NA,low population
2019-07-01,Jul,2019,S92000003,Medical Grouping,834815,745203,89.26564568197745,NA,low population
2017-07-01,Jul,2017,S92000003,Medical Grouping,841563,749521,89.06296973607444,NA,low population
2021-07-01,Jul,2021,S92000003,Medical Grouping,872646,754859,86.50231594483904,NA,low population
2020-07-01,Jul,2020,S92000003,All Acute,1163114,891882,76.68053174495365,NA,low population
2018-07-01,Jul,2018,S92000003,All Acute,1186814,1025383,86.39795283843974,NA,low population
2019-07-01,Jul,2019,S92000003,All Acute,1205360,1032773,85.68170505077323,NA,low population
2021-07-01,Jul,2021,S92000003,All Acute,1216760,1020933,83.9058647555804,NA,low population
2017-07-01,Jul,2017,S92000003,All Acute,1220454,1038083,85.05711808884237,NA,low population
2020-07-01,Jul,2020,S92000003,All Specialties,1824043,1322404,72.49851017766576,NA,low population
2021-07-01,Jul,2021,S92000003,All Specialties,1857783,1473581,79.31932846839489,NA,low population
2018-07-01,Jul,2018,S92000003,All Specialties,1895624,1538525,81.16192873692253,NA,low population
2019-07-01,Jul,2019,S92000003,All Specialties,1901955,1533982,80.65290714028461,NA,low population
2017-07-01,Jul,2017,S92000003,All Specialties,1956780,1572928,80.383487157473,NA,low population
2016-10-01,Oct,2016,S92000003,Community Dental Practice,1,1,100,NA,low population
2019-10-01,Oct,2019,S92000003,Integrative Care,1,1,100,NA,low population
2019-10-01,Oct,2019,S92000003,Orthodontics,1,1,100,NA,low population
2021-10-01,Oct,2021,S92000003,Clinical Genetics,1,1,100,NA,low population
2020-10-01,Oct,2020,S92000003,Orthodontics,2,2,100,NA,low population
2021-10-01,Oct,2021,S92000003,Community Dental Practice,2,2,100,NA,low population
2016-10-01,Oct,2016,S92000003,Homeopathy,3,3,100,NA,low population
2020-10-01,Oct,2020,S92000003,Immunology,3,3,100,NA,low population
2018-10-01,Oct,2018,S92000003,Immunology,4,4,100,NA,low population
2018-10-01,Oct,2018,S92000003,Obstetrics & Gynaecology,4,4,100,NA,low population
2018-10-01,Oct,2018,S92000003,Obstetrics Grouping,4,4,100,NA,low population
2019-10-01,Oct,2019,S92000003,Immunology,4,4,100,NA,low population
2019-10-01,Oct,2019,S92000003,Community Dental Practice,6,6,100,NA,low population
2019-10-01,Oct,2019,S92000003,Obstetrics & Gynaecology,6,6,100,NA,low population
2019-10-01,Oct,2019,S92000003,Obstetrics Grouping,6,6,100,NA,low population
2017-10-01,Oct,2017,S92000003,Obstetrics & Gynaecology,8,8,100,NA,low population
2017-10-01,Oct,2017,S92000003,Obstetrics Grouping,8,8,100,NA,low population
2017-10-01,Oct,2017,S92000003,Paediatric Dentistry,8,8,100,NA,low population
2016-10-01,Oct,2016,S92000003,Obstetrics & Gynaecology,10,10,100,NA,low population
2016-10-01,Oct,2016,S92000003,Obstetrics Grouping,10,10,100,NA,low population
2020-10-01,Oct,2020,S92000003,Oral Surgery,10,10,100,NA,low population
2021-10-01,Oct,2021,S92000003,Immunology,10,10,100,NA,low population
2021-10-01,Oct,2021,S92000003,Obstetrics & Gynaecology,13,13,100,NA,low population
2021-10-01,Oct,2021,S92000003,Obstetrics Grouping,13,13,100,NA,low population
2019-10-01,Oct,2019,S92000003,Clinical Radiology,14,14,100,NA,low population
2020-10-01,Oct,2020,S92000003,Paediatric Dentistry,14,14,100,NA,low population
2021-10-01,Oct,2021,S92000003,Oral Surgery,15,15,100,NA,low population
2020-10-01,Oct,2020,S92000003,Community Dental Practice,16,16,100,NA,low population
2021-10-01,Oct,2021,S92000003,Dental Grouping,17,17,100,NA,low population
2016-10-01,Oct,2016,S92000003,Paediatric Dentistry,18,18,100,NA,low population
2018-10-01,Oct,2018,S92000003,Clinical Radiology,20,20,100,NA,low population
2016-10-01,Oct,2016,S92000003,Clinical Radiology,23,23,100,NA,low population
2017-10-01,Oct,2017,S92000003,Clinical Radiology,23,23,100,NA,low population
2018-10-01,Oct,2018,S92000003,Community Dental Practice,23,23,100,NA,low population
2018-10-01,Oct,2018,S92000003,Paediatric Dentistry,27,27,100,NA,low population
2020-10-01,Oct,2020,S92000003,Dental Grouping,28,28,100,NA,low population
2019-10-01,Oct,2019,S92000003,Paediatric Dentistry,29,29,100,NA,low population
2021-10-01,Oct,2021,S92000003,Paediatric Dentistry,32,32,100,NA,low population
2019-10-01,Oct,2019,S92000003,Oral Surgery,51,41,80.39215686274511,NA,low population
