date_ym,year,health_board,hospital_id,hospital_name,department_type,total_attendance,wait_lt_4hrs,wait_gt_4hrs,wait_gt_8hrs,wait_gt_12hrs,is_covid_year
2017-05-01,2017,Dumfries and Galloway,Y101H,Castle Douglas Community Hospital,Minor Injury Unit or Other,28,28,0,0,0,FALSE
2017-05-01,2017,Dumfries and Galloway,Y106H,Kirkcudbright Cottage Hospital,Minor Injury Unit or Other,29,29,0,0,0,FALSE
2017-05-01,2017,Dumfries and Galloway,Y109H,Moffat Community Hospital,Minor Injury Unit or Other,3,3,0,0,0,FALSE
2017-05-01,2017,Dumfries and Galloway,Y110H,Newton Stewart Hospital,Minor Injury Unit or Other,7,7,0,0,0,FALSE
2017-05-01,2017,Dumfries and Galloway,Y144H,Galloway Community Hospital,Emergency Department,1125,1076,49,3,1,FALSE
2017-05-01,2017,Dumfries and Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Emergency Department,3372,3211,161,0,0,FALSE
2017-05-01,2017,Fife,F704H,Victoria Hospital,Emergency Department,5675,5235,440,51,7,FALSE
2017-05-01,2017,Fife,F708H,Adamson Hospital,Minor Injury Unit or Other,194,194,0,0,0,FALSE
2017-05-01,2017,Fife,F709H,St Andrews Community Hospital,Minor Injury Unit or Other,305,305,0,0,0,FALSE
2017-05-01,2017,Fife,F805H,Queen Margaret Hospital,Minor Injury Unit or Other,2101,2099,2,0,0,FALSE
2017-05-01,2017,Forth Valley,V201H,Stirling Community Hospital,Minor Injury Unit or Other,1589,1588,1,0,0,FALSE
2017-05-01,2017,Forth Valley,V217H,Forth Valley Royal Hospital,Emergency Department,5995,5373,622,60,7,FALSE
2017-05-01,2017,Grampian,N101H,Aberdeen Royal Infirmary,Emergency Department,5086,4775,311,9,1,FALSE
2017-05-01,2017,Grampian,N121H,Royal Aberdeen Children's Hospital,Emergency Department,1615,1591,24,0,0,FALSE
2017-05-01,2017,Grampian,N151H,Aboyne Hospital,Minor Injury Unit or Other,128,128,0,0,0,FALSE
2017-05-01,2017,Grampian,N331H,Inverurie Hospital,Minor Injury Unit or Other,19,19,0,0,0,FALSE
2017-05-01,2017,Grampian,N332H,Insch & District War Memorial Hosp.,Minor Injury Unit or Other,44,44,0,0,0,FALSE
2017-05-01,2017,Grampian,N333H,Peterhead Community Hospital,Minor Injury Unit or Other,1434,1432,2,0,0,FALSE
2017-05-01,2017,Grampian,N334H,Fraserburgh Hospital,Minor Injury Unit or Other,762,759,3,0,0,FALSE
2017-05-01,2017,Grampian,N335H,Jubilee Hospital,Minor Injury Unit or Other,294,291,3,0,0,FALSE
2017-05-01,2017,Grampian,N336H,Turriff Cottage Hospital,Minor Injury Unit or Other,208,208,0,0,0,FALSE
2017-05-01,2017,Grampian,N337H,Chalmers Hospital,Minor Injury Unit or Other,291,283,8,0,0,FALSE
2017-05-01,2017,Grampian,N411H,Dr Gray's Hospital,Emergency Department,2268,2223,45,1,0,FALSE
2017-05-01,2017,Grampian,N431H,Seafield Hospital,Minor Injury Unit or Other,62,62,0,0,0,FALSE
2017-05-01,2017,Grampian,N432H,Stephen Cottage Hospital,Minor Injury Unit or Other,25,25,0,0,0,FALSE
2017-05-01,2017,Grampian,N433H,Turner Memorial Hospital,Minor Injury Unit or Other,83,83,0,0,0,FALSE
2017-05-01,2017,Grampian,N451H,Fleming Cottage Hospital,Minor Injury Unit or Other,19,19,0,0,0,FALSE
2017-05-01,2017,Grampian,N494H,Kincardine Community Hospital,Minor Injury Unit or Other,108,108,0,0,0,FALSE
2017-05-01,2017,Grampian,N683C,NA,Minor Injury Unit or Other,69,69,0,0,0,FALSE
2017-05-01,2017,Greater Glasgow and Clyde,C206H,Vale of Leven General Hospital,Minor Injury Unit or Other,1698,1662,36,0,0,FALSE
2017-05-01,2017,Greater Glasgow and Clyde,C313H,Inverclyde Royal Hospital,Emergency Department,2939,2792,147,6,0,FALSE
2017-05-01,2017,Greater Glasgow and Clyde,C418H,Royal Alexandra Hospital,Emergency Department,5851,5207,644,46,0,FALSE
2017-05-01,2017,Greater Glasgow and Clyde,G107H,Glasgow Royal Infirmary,Emergency Department,8351,7055,1296,77,1,FALSE
2017-05-01,2017,Greater Glasgow and Clyde,G207H,Stobhill Hospital,Minor Injury Unit or Other,1995,1992,3,0,0,FALSE
2017-05-01,2017,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Minor Injury Unit or Other,3270,3268,2,0,0,FALSE
2017-05-01,2017,Greater Glasgow and Clyde,G405H,Queen Elizabeth University Hospital,Emergency Department,8950,7541,1409,53,0,FALSE
2017-05-01,2017,Greater Glasgow and Clyde,G513H,Royal Hospital for Children,Emergency Department,5475,5440,35,1,0,FALSE
2017-05-01,2017,Highland,C106H,Cowal Community Hospital,Minor Injury Unit or Other,741,741,0,0,0,FALSE
2017-05-01,2017,Highland,C108H,Islay Hospital,Minor Injury Unit or Other,125,125,0,0,0,FALSE
2017-05-01,2017,Highland,C113H,Victoria Hospital,Minor Injury Unit or Other,408,405,3,0,0,FALSE
2017-05-01,2017,Highland,C121H,Lorn & Islands Hospital,Emergency Department,797,789,8,0,0,FALSE
2017-05-01,2017,Highland,C122H,Campbeltown Hospital,Minor Injury Unit or Other,503,501,2,0,0,FALSE
2017-05-01,2017,Highland,H101H,Dunbar Hospital,Minor Injury Unit or Other,219,219,0,0,0,FALSE
2017-05-01,2017,Highland,H103H,Caithness General Hospital,Emergency Department,637,632,5,0,0,FALSE
2017-05-01,2017,Highland,H106H,Lawson Memorial Hospital,Minor Injury Unit or Other,71,71,0,0,0,FALSE
2017-05-01,2017,Highland,H202H,Raigmore Hospital,Emergency Department,3214,3017,197,5,0,FALSE
2017-05-01,2017,Highland,H208H,Nairn Town and County Hospital,Minor Injury Unit or Other,469,469,0,0,0,FALSE
2017-05-01,2017,Highland,H210H,Ian Charles Community Hospital,Minor Injury Unit or Other,109,109,0,0,0,FALSE
2017-05-01,2017,Highland,H212H,Belford Hospital,Emergency Department,932,899,33,2,0,FALSE
2017-05-01,2017,Highland,H214H,Mackinnon Memorial Hospital,Minor Injury Unit or Other,486,486,0,0,0,FALSE
2017-05-01,2017,Highland,H215H,Portree Hospital,Minor Injury Unit or Other,232,232,0,0,0,FALSE
2017-05-01,2017,Highland,H217H,Ross Memorial Hospital,Minor Injury Unit or Other,34,34,0,0,0,FALSE
2017-05-01,2017,Highland,H219H,County Community Hospital Invergordon,Minor Injury Unit or Other,136,136,0,0,0,FALSE
2017-05-01,2017,Highland,H224H,Mid-Argyll Community Hospital and Integrated Care Centre,Minor Injury Unit or Other,433,428,5,0,0,FALSE
2017-05-01,2017,Highland,H227B,NA,Minor Injury Unit or Other,148,148,0,0,0,FALSE
2017-05-01,2017,Highland,H227H,Mull and Iona Community Hospital,Minor Injury Unit or Other,109,106,3,0,0,FALSE
2017-05-01,2017,Lanarkshire,L106H,University Hospital Monklands,Emergency Department,6165,5895,270,24,1,FALSE
2017-05-01,2017,Lanarkshire,L206H,Kello Hospital,Minor Injury Unit or Other,57,57,0,0,0,FALSE
2017-05-01,2017,Lanarkshire,L207H,Lady Home Cottage Hospital,Minor Injury Unit or Other,115,115,0,0,0,FALSE
2017-05-01,2017,Lanarkshire,L302H,University Hospital Hairmyres,Emergency Department,5876,5307,569,88,26,FALSE
2017-05-01,2017,Lanarkshire,L308H,University Hospital Wishaw,Emergency Department,6510,5920,590,33,1,FALSE
2017-05-01,2017,Lothian,S108H,Edington Cottage Hospital,Minor Injury Unit or Other,166,166,0,0,0,FALSE
2017-05-01,2017,Lothian,S116H,Western General Hospital,Minor Injury Unit or Other,4208,3856,352,74,33,FALSE
2017-05-01,2017,Lothian,S308H,St John's Hospital,Emergency Department,4872,4752,120,5,0,FALSE
2017-05-01,2017,Lothian,S314H,Royal Infirmary of Edinburgh at Little France,Emergency Department,10455,9848,607,83,5,FALSE
2017-05-01,2017,Lothian,S319H,Royal Hospital for Children and Young People,Emergency Department,4424,4327,97,4,0,FALSE
2017-05-01,2017,Orkney,R103H,The Balfour,Emergency Department,563,543,20,3,0,FALSE
2017-05-01,2017,Shetland,Z102H,Gilbert Bain Hospital,Emergency Department,680,656,24,1,0,FALSE
2017-05-01,2017,Tayside,T101H,Ninewells Hospital,Emergency Department,4393,4254,139,0,0,FALSE
2017-05-01,2017,Tayside,T202H,Perth Royal Infirmary,Emergency Department,2344,2259,85,0,0,FALSE
2017-05-01,2017,Tayside,T205H,St Margaret's Hospital,Minor Injury Unit or Other,34,34,0,0,0,FALSE
2017-05-01,2017,Tayside,T209H,Blairgowrie & Rattray Cottage Hospital,Minor Injury Unit or Other,320,320,0,0,0,FALSE
2017-05-01,2017,Tayside,T304H,Arbroath Infirmary,Minor Injury Unit or Other,1421,1421,0,0,0,FALSE
2017-05-01,2017,Tayside,T305H,Brechin Infirmary,Minor Injury Unit or Other,190,190,0,0,0,FALSE
2017-05-01,2017,Tayside,T316H,Crieff Community Hospital,Minor Injury Unit or Other,107,107,0,0,0,FALSE
2017-05-01,2017,Tayside,T319H,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,590,590,0,0,0,FALSE
2017-05-01,2017,Tayside,T320H,Pitlochry Community Hospital,Minor Injury Unit or Other,206,206,0,0,0,FALSE
2017-05-01,2017,Tayside,T357C,NA,Minor Injury Unit or Other,464,464,0,0,0,FALSE
2017-05-01,2017,Western Isles,W106H,St Brendans Cot Hospital,Minor Injury Unit or Other,85,85,0,0,0,FALSE
2017-05-01,2017,Western Isles,W107H,Western Isles Hospital,Emergency Department,584,579,5,0,0,FALSE
2017-05-01,2017,Western Isles,W108H,Uist & Barra Hospital,Minor Injury Unit or Other,174,173,1,0,0,FALSE
2017-06-01,2017,Ayrshire and Arran,A101H,Arran War Memorial Hospital,Minor Injury Unit or Other,233,217,16,0,0,FALSE
2017-06-01,2017,Ayrshire and Arran,A110H,Lady Margaret Hospital,Minor Injury Unit or Other,101,100,1,0,0,FALSE
2017-06-01,2017,Ayrshire and Arran,A111H,University Hospital Crosshouse,Emergency Department,5740,5555,185,29,8,FALSE
2017-06-01,2017,Ayrshire and Arran,A210H,University Hospital Ayr,Emergency Department,3702,3591,111,14,0,FALSE
2017-06-01,2017,Ayrshire and Arran,A216H,Girvan Community Hospital,Minor Injury Unit or Other,78,78,0,0,0,FALSE
2017-06-01,2017,Borders,B103H,The Knoll Hospital,Minor Injury Unit or Other,15,15,0,0,0,FALSE
2017-06-01,2017,Borders,B105H,Hawick Community  Hospital,Minor Injury Unit or Other,97,97,0,0,0,FALSE
2017-06-01,2017,Borders,B114H,Kelso Hospital,Minor Injury Unit or Other,16,16,0,0,0,FALSE
2017-06-01,2017,Borders,B118H,Hay Lodge Hospital,Minor Injury Unit or Other,60,60,0,0,0,FALSE
2017-06-01,2017,Borders,B120H,Borders General Hospital,Emergency Department,2555,2478,77,2,0,FALSE
2017-06-01,2017,Dumfries and Galloway,Y101H,Castle Douglas Community Hospital,Minor Injury Unit or Other,23,23,0,0,0,FALSE
2017-06-01,2017,Dumfries and Galloway,Y106H,Kirkcudbright Cottage Hospital,Minor Injury Unit or Other,33,33,0,0,0,FALSE
2017-06-01,2017,Dumfries and Galloway,Y109H,Moffat Community Hospital,Minor Injury Unit or Other,2,2,0,0,0,FALSE
2017-06-01,2017,Dumfries and Galloway,Y110H,Newton Stewart Hospital,Minor Injury Unit or Other,9,9,0,0,0,FALSE
2017-06-01,2017,Dumfries and Galloway,Y144H,Galloway Community Hospital,Emergency Department,1031,983,48,0,0,FALSE
2017-06-01,2017,Dumfries and Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Emergency Department,3145,3008,137,1,0,FALSE
2017-06-01,2017,Fife,F704H,Victoria Hospital,Emergency Department,5350,5056,294,12,1,FALSE
2017-06-01,2017,Fife,F708H,Adamson Hospital,Minor Injury Unit or Other,178,178,0,0,0,FALSE
2017-06-01,2017,Fife,F709H,St Andrews Community Hospital,Minor Injury Unit or Other,251,251,0,0,0,FALSE
2017-06-01,2017,Fife,F805H,Queen Margaret Hospital,Minor Injury Unit or Other,1992,1989,3,0,0,FALSE
2017-06-01,2017,Forth Valley,V201H,Stirling Community Hospital,Minor Injury Unit or Other,1506,1504,2,0,0,FALSE
2017-06-01,2017,Forth Valley,V217H,Forth Valley Royal Hospital,Emergency Department,5571,5193,378,2,0,FALSE
2017-06-01,2017,Grampian,N101H,Aberdeen Royal Infirmary,Emergency Department,4780,4539,241,4,0,FALSE
2017-06-01,2017,Grampian,N121H,Royal Aberdeen Children's Hospital,Emergency Department,1432,1405,27,0,0,FALSE
2017-06-01,2017,Grampian,N151H,Aboyne Hospital,Minor Injury Unit or Other,118,118,0,0,0,FALSE
2017-06-01,2017,Grampian,N331H,Inverurie Hospital,Minor Injury Unit or Other,14,14,0,0,0,FALSE
2017-06-01,2017,Grampian,N332H,Insch & District War Memorial Hosp.,Minor Injury Unit or Other,37,37,0,0,0,FALSE
2017-06-01,2017,Grampian,N333H,Peterhead Community Hospital,Minor Injury Unit or Other,1304,1302,2,0,0,FALSE
2017-06-01,2017,Grampian,N334H,Fraserburgh Hospital,Minor Injury Unit or Other,711,707,4,0,0,FALSE
2017-06-01,2017,Grampian,N335H,Jubilee Hospital,Minor Injury Unit or Other,291,290,1,0,0,FALSE
2017-06-01,2017,Grampian,N336H,Turriff Cottage Hospital,Minor Injury Unit or Other,194,194,0,0,0,FALSE
2017-06-01,2017,Grampian,N337H,Chalmers Hospital,Minor Injury Unit or Other,281,273,8,0,0,FALSE
2017-06-01,2017,Grampian,N411H,Dr Gray's Hospital,Emergency Department,2157,2105,52,4,0,FALSE
2017-06-01,2017,Grampian,N431H,Seafield Hospital,Minor Injury Unit or Other,51,51,0,0,0,FALSE
2017-06-01,2017,Grampian,N432H,Stephen Cottage Hospital,Minor Injury Unit or Other,19,19,0,0,0,FALSE
2017-06-01,2017,Grampian,N433H,Turner Memorial Hospital,Minor Injury Unit or Other,89,89,0,0,0,FALSE
2017-06-01,2017,Grampian,N451H,Fleming Cottage Hospital,Minor Injury Unit or Other,15,15,0,0,0,FALSE
2017-06-01,2017,Grampian,N494H,Kincardine Community Hospital,Minor Injury Unit or Other,92,92,0,0,0,FALSE
2017-06-01,2017,Grampian,N683C,NA,Minor Injury Unit or Other,44,44,0,0,0,FALSE
2017-06-01,2017,Greater Glasgow and Clyde,C206H,Vale of Leven General Hospital,Minor Injury Unit or Other,1484,1458,26,0,0,FALSE
2017-06-01,2017,Greater Glasgow and Clyde,C313H,Inverclyde Royal Hospital,Emergency Department,2691,2529,162,7,0,FALSE
2017-06-01,2017,Greater Glasgow and Clyde,C418H,Royal Alexandra Hospital,Emergency Department,5350,4908,442,27,0,FALSE
2017-06-01,2017,Greater Glasgow and Clyde,G107H,Glasgow Royal Infirmary,Emergency Department,7709,6710,999,27,0,FALSE
2017-06-01,2017,Greater Glasgow and Clyde,G207H,Stobhill Hospital,Minor Injury Unit or Other,1716,1716,0,0,0,FALSE
2017-06-01,2017,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Minor Injury Unit or Other,2928,2928,0,0,0,FALSE
2017-06-01,2017,Greater Glasgow and Clyde,G405H,Queen Elizabeth University Hospital,Emergency Department,8283,7516,767,18,0,FALSE
2017-06-01,2017,Greater Glasgow and Clyde,G513H,Royal Hospital for Children,Emergency Department,4765,4745,20,0,0,FALSE
2017-06-01,2017,Highland,C106H,Cowal Community Hospital,Minor Injury Unit or Other,669,669,0,0,0,FALSE
2017-06-01,2017,Highland,C108H,Islay Hospital,Minor Injury Unit or Other,102,102,0,0,0,FALSE
2017-06-01,2017,Highland,C113H,Victoria Hospital,Minor Injury Unit or Other,422,415,7,0,0,FALSE
2017-06-01,2017,Highland,C121H,Lorn & Islands Hospital,Emergency Department,726,708,18,0,0,FALSE
2017-06-01,2017,Highland,C122H,Campbeltown Hospital,Minor Injury Unit or Other,500,498,2,0,0,FALSE
2017-06-01,2017,Highland,H101H,Dunbar Hospital,Minor Injury Unit or Other,217,217,0,0,0,FALSE
2017-06-01,2017,Highland,H103H,Caithness General Hospital,Emergency Department,621,609,12,0,0,FALSE
2017-06-01,2017,Highland,H106H,Lawson Memorial Hospital,Minor Injury Unit or Other,51,51,0,0,0,FALSE
2017-06-01,2017,Highland,H202H,Raigmore Hospital,Emergency Department,3038,2868,170,3,0,FALSE
2017-06-01,2017,Highland,H208H,Nairn Town and County Hospital,Minor Injury Unit or Other,434,434,0,0,0,FALSE
2017-06-01,2017,Highland,H210H,Ian Charles Community Hospital,Minor Injury Unit or Other,94,94,0,0,0,FALSE
2017-06-01,2017,Highland,H212H,Belford Hospital,Emergency Department,904,871,33,1,0,FALSE
2017-06-01,2017,Highland,H214H,Mackinnon Memorial Hospital,Minor Injury Unit or Other,432,432,0,0,0,FALSE
2017-06-01,2017,Highland,H215H,Portree Hospital,Minor Injury Unit or Other,265,265,0,0,0,FALSE
2017-06-01,2017,Highland,H217H,Ross Memorial Hospital,Minor Injury Unit or Other,40,40,0,0,0,FALSE
2017-06-01,2017,Highland,H219H,County Community Hospital Invergordon,Minor Injury Unit or Other,175,175,0,0,0,FALSE
2017-06-01,2017,Highland,H224H,Mid-Argyll Community Hospital and Integrated Care Centre,Minor Injury Unit or Other,379,376,3,0,0,FALSE
2017-06-01,2017,Highland,H227B,NA,Minor Injury Unit or Other,150,150,0,0,0,FALSE
2017-06-01,2017,Highland,H227H,Mull and Iona Community Hospital,Minor Injury Unit or Other,150,150,0,0,0,FALSE
2017-06-01,2017,Lanarkshire,L106H,University Hospital Monklands,Emergency Department,5805,5624,181,6,0,FALSE
2017-06-01,2017,Lanarkshire,L206H,Kello Hospital,Minor Injury Unit or Other,92,92,0,0,0,FALSE
2017-06-01,2017,Lanarkshire,L207H,Lady Home Cottage Hospital,Minor Injury Unit or Other,109,109,0,0,0,FALSE
2017-06-01,2017,Lanarkshire,L302H,University Hospital Hairmyres,Emergency Department,5250,4834,416,59,28,FALSE
2017-06-01,2017,Lanarkshire,L308H,University Hospital Wishaw,Emergency Department,5997,5641,356,16,0,FALSE
2017-06-01,2017,Lothian,S108H,Edington Cottage Hospital,Minor Injury Unit or Other,201,201,0,0,0,FALSE
2017-06-01,2017,Lothian,S116H,Western General Hospital,Minor Injury Unit or Other,3944,3577,367,80,31,FALSE
2017-06-01,2017,Lothian,S308H,St John's Hospital,Emergency Department,4584,4440,144,4,0,FALSE
2017-06-01,2017,Lothian,S314H,Royal Infirmary of Edinburgh at Little France,Emergency Department,9872,9485,387,50,4,FALSE
2017-06-01,2017,Lothian,S319H,Royal Hospital for Children and Young People,Emergency Department,4101,4028,73,3,0,FALSE
2017-06-01,2017,Orkney,R103H,The Balfour,Emergency Department,516,511,5,0,0,FALSE
2017-06-01,2017,Shetland,Z102H,Gilbert Bain Hospital,Emergency Department,665,652,13,1,1,FALSE
2017-06-01,2017,Tayside,T101H,Ninewells Hospital,Emergency Department,4080,4040,40,0,0,FALSE
2017-06-01,2017,Tayside,T202H,Perth Royal Infirmary,Emergency Department,2098,2020,78,1,0,FALSE
2017-06-01,2017,Tayside,T205H,St Margaret's Hospital,Minor Injury Unit or Other,44,44,0,0,0,FALSE
2017-06-01,2017,Tayside,T209H,Blairgowrie & Rattray Cottage Hospital,Minor Injury Unit or Other,287,287,0,0,0,FALSE
2017-06-01,2017,Tayside,T304H,Arbroath Infirmary,Minor Injury Unit or Other,1308,1308,0,0,0,FALSE
2017-06-01,2017,Tayside,T305H,Brechin Infirmary,Minor Injury Unit or Other,172,172,0,0,0,FALSE
2017-06-01,2017,Tayside,T316H,Crieff Community Hospital,Minor Injury Unit or Other,101,101,0,0,0,FALSE
2017-06-01,2017,Tayside,T319H,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,560,560,0,0,0,FALSE
2017-06-01,2017,Tayside,T320H,Pitlochry Community Hospital,Minor Injury Unit or Other,234,232,2,0,0,FALSE
2017-06-01,2017,Tayside,T357C,NA,Minor Injury Unit or Other,410,410,0,0,0,FALSE
2017-06-01,2017,Western Isles,W106H,St Brendans Cot Hospital,Minor Injury Unit or Other,54,54,0,0,0,FALSE
2017-06-01,2017,Western Isles,W107H,Western Isles Hospital,Emergency Department,556,554,2,0,0,FALSE
2017-06-01,2017,Western Isles,W108H,Uist & Barra Hospital,Minor Injury Unit or Other,149,148,1,0,0,FALSE
2017-07-01,2017,Ayrshire and Arran,A101H,Arran War Memorial Hospital,Minor Injury Unit or Other,268,267,1,0,0,FALSE
2017-07-01,2017,Ayrshire and Arran,A110H,Lady Margaret Hospital,Minor Injury Unit or Other,84,84,0,0,0,FALSE
2017-07-01,2017,Ayrshire and Arran,A111H,University Hospital Crosshouse,Emergency Department,5769,5583,186,19,0,FALSE
2017-07-01,2017,Ayrshire and Arran,A210H,University Hospital Ayr,Emergency Department,3235,3106,129,27,8,FALSE
2017-07-01,2017,Ayrshire and Arran,A216H,Girvan Community Hospital,Minor Injury Unit or Other,101,101,0,0,0,FALSE
2017-07-01,2017,Borders,B103H,The Knoll Hospital,Minor Injury Unit or Other,6,6,0,0,0,FALSE
2017-07-01,2017,Borders,B105H,Hawick Community  Hospital,Minor Injury Unit or Other,75,75,0,0,0,FALSE
2017-07-01,2017,Borders,B114H,Kelso Hospital,Minor Injury Unit or Other,7,7,0,0,0,FALSE
2017-07-01,2017,Borders,B118H,Hay Lodge Hospital,Minor Injury Unit or Other,51,51,0,0,0,FALSE
2017-07-01,2017,Borders,B120H,Borders General Hospital,Emergency Department,2514,2408,106,3,0,FALSE
2017-07-01,2017,Dumfries and Galloway,Y101H,Castle Douglas Community Hospital,Minor Injury Unit or Other,38,38,0,0,0,FALSE
2017-07-01,2017,Dumfries and Galloway,Y106H,Kirkcudbright Cottage Hospital,Minor Injury Unit or Other,41,41,0,0,0,FALSE
2017-07-01,2017,Dumfries and Galloway,Y109H,Moffat Community Hospital,Minor Injury Unit or Other,3,3,0,0,0,FALSE
2017-07-01,2017,Dumfries and Galloway,Y110H,Newton Stewart Hospital,Minor Injury Unit or Other,9,9,0,0,0,FALSE
2017-07-01,2017,Dumfries and Galloway,Y144H,Galloway Community Hospital,Emergency Department,1101,1033,68,1,0,FALSE
2017-07-01,2017,Dumfries and Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Emergency Department,3296,3129,167,4,0,FALSE
2017-07-01,2017,Fife,F704H,Victoria Hospital,Emergency Department,5493,5210,283,9,0,FALSE
2017-07-01,2017,Fife,F708H,Adamson Hospital,Minor Injury Unit or Other,130,130,0,0,0,FALSE
2017-07-01,2017,Fife,F709H,St Andrews Community Hospital,Minor Injury Unit or Other,296,295,1,0,0,FALSE
2017-07-01,2017,Fife,F805H,Queen Margaret Hospital,Minor Injury Unit or Other,1749,1746,3,0,0,FALSE
2017-07-01,2017,Forth Valley,V201H,Stirling Community Hospital,Minor Injury Unit or Other,1442,1442,0,0,0,FALSE
2017-07-01,2017,Forth Valley,V217H,Forth Valley Royal Hospital,Emergency Department,5562,5089,473,6,0,FALSE
